id,x,y,w,h,score,area,energy,mask_file,crop
59,0,0,640,443,0.44118227990815045,125084,0.44329896907216493,10_mask_059.png,10_crop_059.jpg
60,0,0,411,443,0.2642035835205128,74907,0.4433139534883721,10_mask_060.png,10_crop_060.jpg
61,0,0,405,443,0.3040244074481376,86197,0.44359861591695504,10_mask_061.png,10_crop_061.jpg
62,0,0,625,443,0.4438311230232653,125835,0.44360902255639095,10_mask_062.png,10_crop_062.jpg
63,72,0,339,429,0.1339799661394823,37986,0.44360902255639095,10_mask_063.png,10_crop_063.jpg
64,45,0,595,223,0.1796063769745358,50922,0.44385026737967914,10_mask_064.png,10_crop_064.jpg
65,461,80,179,352,0.05660976297948431,16050,0.44466800804828976,10_mask_065.png,10_crop_065.jpg
66,45,0,580,141,0.13330629232458624,37795,0.4448669201520912,10_mask_066.png,10_crop_066.jpg
67,461,162,179,250,0.04555234198629531,12915,0.44529262086513993,10_mask_067.png,10_crop_067.jpg
68,461,138,179,274,0.05147432279891551,14594,0.4497816593886463,10_mask_068.png,10_crop_068.jpg
69,536,80,104,216,0.026950479683877853,7641,0.45132743362831856,10_mask_069.png,10_crop_069.jpg
70,130,135,232,246,0.07121190744895876,20190,0.45416666666666666,10_mask_070.png,10_crop_070.jpg
71,0,0,411,443,0.26309607787717587,74593,0.4544149318018665,10_mask_071.png,10_crop_071.jpg
72,0,0,580,443,0.4090399266351261,115971,0.45517241379310347,10_mask_072.png,10_crop_072.jpg
73,130,135,224,246,0.06349463882596115,18002,0.4572025052192067,10_mask_073.png,10_crop_073.jpg
74,461,138,179,294,0.05414432844224695,15351,0.45770065075921906,10_mask_074.png,10_crop_074.jpg
75,130,135,232,246,0.06108916478533758,17320,0.45806451612903226,10_mask_075.png,10_crop_075.jpg
76,0,0,607,443,0.4152264390504542,117725,0.4596903363587827,10_mask_076.png,10_crop_076.jpg
77,0,0,411,381,0.17501410835152717,49620,0.4601344860710855,10_mask_077.png,10_crop_077.jpg
78,0,0,411,429,0.2113043171550109,59909,0.4606741573033708,10_mask_078.png,10_crop_078.jpg
79,497,165,103,213,0.01932491534981897,5479,0.46153846153846156,10_mask_079.png,10_crop_079.jpg
80,0,0,253,443,0.18049873024767035,51175,0.4630715123094959,10_mask_080.png,10_crop_080.jpg
81,45,0,595,313,0.21099040631979757,59820,0.4632438739789965,10_mask_081.png,10_crop_081.jpg
82,474,0,166,284,0.052998024830512844,15026,0.46368715083798884,10_mask_082.png,10_crop_082.jpg
83,0,0,625,443,0.3975275112852796,112707,0.46586345381526106,10_mask_083.png,10_crop_083.jpg
84,512,165,73,107,0.012302483069934034,3488,0.4666666666666667,10_mask_084.png,10_crop_084.jpg
85,367,142,122,110,0.017579006771947025,4984,0.46808510638297873,10_mask_085.png,10_crop_085.jpg
86,461,165,179,247,0.043570118510004335,12353,0.4689265536723164,10_mask_086.png,10_crop_086.jpg
87,0,0,625,443,0.4396585778765531,124652,0.4694835680751174,10_mask_087.png,10_crop_087.jpg
88,0,0,403,311,0.13693566591373824,38824,0.4699140401146132,10_mask_088.png,10_crop_088.jpg
89,83,120,272,261,0.07879867381462048,22341,0.4701492537313433,10_mask_089.png,10_crop_089.jpg
90,0,0,403,443,0.24188064334000464,68578,0.4724540901502504,10_mask_090.png,10_crop_090.jpg
91,0,0,403,311,0.14841633747125982,42079,0.47465437788018433,10_mask_091.png,10_crop_091.jpg
92,0,0,604,443,0.40527299661256605,114903,0.4755287009063444,10_mask_092.png,10_crop_092.jpg
93,0,0,580,443,0.40155544582251146,113849,0.47719974309569685,10_mask_093.png,10_crop_093.jpg
94,0,0,362,366,0.14446247178278618,40958,0.4777777777777778,10_mask_094.png,10_crop_094.jpg
95,130,146,225,225,0.0650324492097029,18438,0.4778761061946903,10_mask_095.png,10_crop_095.jpg
96,83,137,271,292,0.0830205981938381,23538,0.48,10_mask_096.png,10_crop_096.jpg
97,549,80,91,204,0.01784001128661879,5058,0.4810810810810811,10_mask_097.png,10_crop_097.jpg
98,531,80,109,332,0.037602285552914776,10661,0.48125,10_mask_098.png,10_crop_098.jpg
99,0,0,403,443,0.235574209931449,66790,0.4845188284518828,10_mask_099.png,10_crop_099.jpg
100,515,0,125,284,0.04791196388244952,13584,0.4857142857142857,10_mask_100.png,10_crop_100.jpg
101,488,165,112,239,0.025074068848670025,7109,0.4857142857142857,10_mask_101.png,10_crop_101.jpg
102,83,120,272,261,0.07855530474012924,22272,0.4867924528301887,10_mask_102.png,10_crop_102.jpg
103,536,0,104,79,0.014228273137647332,4034,0.4878048780487805,10_mask_103.png,10_crop_103.jpg
104,0,0,403,429,0.19264602144401577,54619,0.49038461538461536,10_mask_104.png,10_crop_104.jpg
105,549,80,91,204,0.021268340857712793,6030,0.49222797927461137,10_mask_105.png,10_crop_105.jpg
106,502,155,138,227,0.02579712189607154,7314,0.49606299212598426,10_mask_106.png,10_crop_106.jpg
107,0,0,403,311,0.11921557562034701,33800,0.496551724137931,10_mask_107.png,10_crop_107.jpg
108,83,120,304,322,0.09406391083488268,26669,0.49765990639625585,10_mask_108.png,10_crop_108.jpg
109,461,138,179,274,0.04805657449192982,13625,0.4987951807228916,10_mask_109.png,10_crop_109.jpg
110,314,139,175,113,0.021067296839654814,5973,0.5,10_mask_110.png,10_crop_110.jpg
111,38,0,85,122,0.011681715575579565,3312,0.5,10_mask_111.png,10_crop_111.jpg
112,549,80,89,204,0.019413092550721597,5504,0.5,10_mask_112.png,10_crop_112.jpg
113,0,0,362,366,0.13326396726815298,37783,0.5011600928074246,10_mask_113.png,10_crop_113.jpg
114,130,184,224,197,0.047037246049495496,13336,0.501466275659824,10_mask_114.png,10_crop_114.jpg
115,367,127,157,244,0.03693566591409094,10472,0.5073891625615764,10_mask_115.png,10_crop_115.jpg
116,0,0,625,443,0.37000211625151663,104903,0.5092221331194867,10_mask_116.png,10_crop_116.jpg
117,175,146,187,231,0.05213741534970324,14782,0.5097493036211699,10_mask_117.png,10_crop_117.jpg
118,130,167,224,214,0.055780897290999644,15815,0.5112359550561798,10_mask_118.png,10_crop_118.jpg
119,0,0,163,295,0.048398702031432,13722,0.511400651465798,10_mask_119.png,10_crop_119.jpg
120,314,127,152,125,0.02042889390511982,5792,0.5114503816793893,10_mask_120.png,10_crop_120.jpg
121,179,146,124,231,0.02661893340848399,7547,0.5117370892018779,10_mask_121.png,10_crop_121.jpg
122,450,170,86,165,0.014150677200853024,4012,0.5157894736842106,10_mask_122.png,10_crop_122.jpg
123,45,0,445,123,0.0982223476294504,27848,0.5165562913907285,10_mask_123.png,10_crop_123.jpg
124,179,167,183,210,0.04474816591406339,12687,0.5172413793103449,10_mask_124.png,10_crop_124.jpg
125,0,0,149,254,0.042268623024681616,11984,0.5177304964539007,10_mask_125.png,10_crop_125.jpg
126,502,155,138,227,0.027659424379134948,7842,0.5205992509363296,10_mask_126.png,10_crop_126.jpg
127,497,155,143,235,0.03110891647844558,8820,0.5210355987055016,10_mask_127.png,10_crop_127.jpg
128,83,120,279,309,0.07632618510131092,21640,0.5210727969348659,10_mask_128.png,10_crop_128.jpg
129,0,0,158,295,0.04819060383730181,13663,0.5222929936305732,10_mask_129.png,10_crop_129.jpg
130,0,0,232,443,0.09487514108318681,26899,0.5247933884297521,10_mask_130.png,10_crop_130.jpg
131,147,62,215,304,0.06648913656861424,18851,0.5258215962441315,10_mask_131.png,10_crop_131.jpg
132,461,80,179,352,0.04956264108334663,14052,0.5302663438256658,10_mask_132.png,10_crop_132.jpg
133,314,139,210,232,0.03268199774254838,9266,0.5323383084577115,10_mask_133.png,10_crop_133.jpg
134,83,120,272,251,0.07029133747153538,19929,0.5324675324675324,10_mask_134.png,10_crop_134.jpg
135,83,137,317,244,0.07532801918709323,21357,0.5326315789473685,10_mask_135.png,10_crop_135.jpg
136,314,127,210,244,0.037489418735759415,10629,0.5336322869955157,10_mask_136.png,10_crop_136.jpg
137,536,120,104,176,0.020273702031531202,5748,0.5345911949685535,10_mask_137.png,10_crop_137.jpg
138,179,167,175,204,0.04105177765222541,11639,0.5361216730038023,10_mask_138.png,10_crop_138.jpg
139,0,0,238,254,0.05252186794563868,14891,0.5370919881305638,10_mask_139.png,10_crop_139.jpg
140,0,0,580,443,0.35195753385880374,99787,0.5374032674118658,10_mask_140.png,10_crop_140.jpg
141,137,0,353,123,0.08047756771980644,22817,0.5377777777777778,10_mask_141.png,10_crop_141.jpg
142,0,0,580,443,0.3226721218950244,91484,0.5378564405113078,10_mask_142.png,10_crop_142.jpg
143,534,0,106,296,0.043026946952444176,12199,0.5384615384615384,10_mask_143.png,10_crop_143.jpg
144,536,120,102,176,0.018108069977362768,5134,0.5405405405405406,10_mask_144.png,10_crop_144.jpg
