id,x,y,w,h,score,area,energy,mask_file,crop
36,680,0,220,392,0.06976296296283377,37672,0.3082706766917293,7_mask_036.png,7_crop_036.jpg
37,126,0,689,600,0.3347314814808616,180755,0.3099471407976934,7_mask_037.png,7_crop_037.jpg
38,564,0,336,600,0.17150555555523794,92613,0.3107431651906045,7_mask_038.png,7_crop_038.jpg
39,610,0,290,414,0.11679629629608,63070,0.31076301162203135,7_mask_039.png,7_crop_039.jpg
40,0,79,203,367,0.04961851851842663,26794,0.3111111111111111,7_mask_040.png,7_crop_040.jpg
41,680,0,220,398,0.07281666666653182,39321,0.313953488372093,7_mask_041.png,7_crop_041.jpg
42,573,0,327,600,0.16528333333302725,89253,0.315058986814712,7_mask_042.png,7_crop_042.jpg
43,603,0,297,600,0.160814814814517,86840,0.31808118081180814,7_mask_043.png,7_crop_043.jpg
44,686,201,214,399,0.07320925925912368,39533,0.31843575418994413,7_mask_044.png,7_crop_044.jpg
45,0,24,434,576,0.1000722222220369,54039,0.31843575418994413,7_mask_045.png,7_crop_045.jpg
46,596,0,304,441,0.12113148148125716,65411,0.3192584963954686,7_mask_046.png,7_crop_046.jpg
47,564,369,336,231,0.056701851851746844,30619,0.32,7_mask_047.png,7_crop_047.jpg
48,566,0,334,600,0.1592499999997051,85995,0.32034294621979736,7_mask_048.png,7_crop_048.jpg
49,574,0,326,600,0.1605277777774805,86685,0.3206373882627283,7_mask_049.png,7_crop_049.jpg
50,0,315,177,285,0.039225925925853285,21182,0.32082551594746717,7_mask_050.png,7_crop_050.jpg
51,610,0,290,398,0.08334999999984564,45009,0.3221024258760108,7_mask_051.png,7_crop_051.jpg
52,596,0,304,441,0.12029444444422167,64959,0.3242424242424242,7_mask_052.png,7_crop_052.jpg
53,564,81,336,519,0.12571481481458202,67886,0.32730175625332625,7_mask_053.png,7_crop_053.jpg
54,0,24,253,576,0.09158333333316374,49455,0.3274956217162872,7_mask_054.png,7_crop_054.jpg
55,564,81,336,519,0.12289444444421686,66363,0.3282828282828283,7_mask_055.png,7_crop_055.jpg
56,311,286,251,153,0.034775925925861526,18779,0.3293768545994065,7_mask_056.png,7_crop_056.jpg
57,680,0,220,398,0.07086111111097988,38265,0.32991953182150696,7_mask_057.png,7_crop_057.jpg
58,596,0,304,441,0.1185777777775582,64032,0.33160352880124544,7_mask_058.png,7_crop_058.jpg
59,640,201,260,399,0.08190740740725573,44230,0.3320574162679426,7_mask_059.png,7_crop_059.jpg
60,517,81,383,519,0.13821296296270702,74635,0.3329979879275654,7_mask_060.png,7_crop_060.jpg
61,564,0,336,600,0.16683148148117252,90089,0.3333333333333333,7_mask_061.png,7_crop_061.jpg
62,564,180,336,420,0.12526666666643468,67644,0.3340671436433682,7_mask_062.png,7_crop_062.jpg
63,610,0,290,414,0.11274629629608751,60883,0.33440514469453375,7_mask_063.png,7_crop_063.jpg
64,564,81,336,519,0.1265555555553212,68340,0.3346897253306205,7_mask_064.png,7_crop_064.jpg
65,566,369,334,231,0.05402222222212218,29172,0.3348314606741573,7_mask_065.png,7_crop_065.jpg
